"id","profesion","actividad","est_civil","sexo_desc","tipo_nacionalidad","edad","estrato","ind_defuncion","ind_interd","n_direccion","comuna","ind_region_rm","avaluo_bbrr","cant_bbrr","avaluo_auto","cant_autos","n_actividad","n_rubros","clean2","tot_docs","tot_mont","ind_morosidad1","ind_morosidad2","ind_consultas_id","status_salud_publica","tramo_salud_publico","cant_personas_fam","cant_vivos_fam","cant_hijos_fam","longitud","latitud","periodo"
"125"," "," ","SOLTERO","F","CHILENO",26,"E","V"," ",2,"1",1,"0",0,755000,0,2,2,1,0,0,0,0,1,"S","D",3,3,1,"-71.2060628.93E-4","-33.7408918.93E-4",2017
"126"," "," ","SOLTERO","M","CHILENO",25,"ABC1","V"," ",1,"1",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",4,4,0,"-71.1962058.93E-4","-33.7408918.93E-4",2017
"127"," "," ","SOLTERO","F","CHILENO",25,"D","V"," ",1,"24",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,1,"-70.5568168.93E-4","-33.5274018.93E-4",2017
"128"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",1,"1",1,"0",0,5775000,1,1,1,1,0,0,0,0,0,"S","D",3,3,0,"-71.1962058.93E-4","-33.7408918.93E-4",2017
"129"," "," ","SOLTERO","F","CHILENO",26,"SIN CLASIFICACION","V"," ",1,"5",1,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",4,4,0,"-71.449898.93E-4","-33.9279868.93E-4",2017
"130"," "," ","SOLTERO","M","CHILENO",25,"D","V"," ",0,"0",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",4,4,0," "," ",2017
"131"," "," ","SOLTERO","M","CHILENO",26,"SIN CLASIFICACION","V"," ",1,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",5,5,0,"-71.4910588.93E-4","-33.6645938.93E-4",2017
"132"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",1,"1",1,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",3,3,0,"-71.2318738.93E-4","-33.684178.93E-4",2017
"133"," "," ","SOLTERO","F","CHILENO",25,"SIN CLASIFICACION","V"," ",1,"1",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,1,"-71.1962058.93E-4","-33.7408918.93E-4",2017
"134"," "," ","CASADO","F","CHILENO",25,"C3","V"," ",1,"1",1,"0",0,3443888,1,0,0,0,1,2.24000000953674,1,0,1,"S","D",1,1,0,"-71.2273868.93E-4","-33.6816718.93E-4",2017
"135"," "," ","SOLTERO","F","CHILENO",25,"SIN CLASIFICACION","V"," ",1,"5",1,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",4,4,0,"-71.449898.93E-4","-33.9279868.93E-4",2017
"136"," "," ","SOLTERO","F","CHILENO",26,"D","V"," ",1,"1",1,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",3,3,0,"-71.2176368.93E-4","-33.6825838.93E-4",2017
"137"," "," ","SOLTERO","F","CHILENO",25,"D","V"," ",1,"1",1,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",4,4,0,"-71.1941688.93E-4","-33.6791118.93E-4",2017
"138"," "," ","SOLTERO","F","CHILENO",25,"SIN CLASIFICACION","V"," ",1,"1",1,"0",0,0,0,0,0,0,0,0,0,0,1,"S","D",3,3,0,"-71.2189648.93E-4","-33.6813288.93E-4",2017
"139"," "," ","SOLTERO","F","CHILENO",25,"SIN CLASIFICACION","V"," ",2,"1",1,"0",0,0,0,1,1,0,1,9.40999984741211,0,1,0,"S","D",5,5,0,"-71.1962058.93E-4","-33.7408918.93E-4",2017
"140"," "," ","SOLTERO","M","CHILENO",25,"D","V"," ",1,"1",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",4,4,0,"-71.2209328.93E-4","-33.7032818.93E-4",2017
"141"," "," ","SOLTERO","F","CHILENO",25,"SIN CLASIFICACION","V"," ",2,"1",1,"0",0,0,0,1,1,0,0,0,0,0,1,"S","D",3,2,0,"-71.1962058.93E-4","-33.7408918.93E-4",2017
"142"," "," ","SOLTERO","M","CHILENO",25,"D","V"," ",1,"1",1,"0",0,0,0,0,0,0,0,0,0,0,1,"S","D",4,4,0,"-71.208168.93E-4","-33.6755528.93E-4",2017
"143"," "," ","SOLTERO","F","CHILENO",29,"SIN CLASIFICACION","V"," ",1,"1",1,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",1,1,0,"-71.1962058.93E-4","-33.7408918.93E-4",2017
"144"," "," ","SOLTERO","F","CHILENO",25,"D","V"," ",1,"13",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",7,7,0,"-70.7445228.93E-4","-33.5005388.93E-4",2017
"145"," "," ","SOLTERO","F","CHILENO",25,"C3","V"," ",2,"1",1,"0",0,4055384,0,0,0,0,1,3.48000001907349,0,1,1,"S","D",3,3,1,"-71.2325978.93E-4","-33.6841968.93E-4",2017
"146"," "," ","SOLTERO","M","CHILENO",25,"D","V"," ",0,"0",0,"0",0,2033514,1,0,0,0,0,0,0,0,0,"S","D",3,3,1," "," ",2017
"147"," "," ","SOLTERO","F","CHILENO",25,"SIN CLASIFICACION","V"," ",1,"2",1,"0",0,0,0,0,0,0,0,0,0,0,1,"S","D",4,3,0,"-71.0551998.93E-4","-34.039048.93E-4",2017
"148"," "," ","SOLTERO","M","CHILENO",25,"C3","V"," ",1,"4",1,"0",0,0,0,1,1,1,0,0,0,0,1,"S","D",3,3,0,"-71.2118458.93E-4","-33.4961098.93E-4",2017
"149"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",2,"1",1,"0",0,0,0,0,0,0,2,8.26000022888184,1,1,1,"S","D",3,3,0,"-71.2040718.93E-4","-33.6787538.93E-4",2017
"150"," "," ","SOLTERO","M","CHILENO",25,"SIN CLASIFICACION","V"," ",1,"5",1,"0",0,3016578,0,0,0,1,0,0,0,0,0,"S","D",4,4,0,"-71.449898.93E-4","-33.9279868.93E-4",2017
"151"," "," ","SOLTERO","F","CHILENO",25,"E","V"," ",0,"0",0,"0",0,0,0,1,1,1,0,0,0,0,1,"S","D",3,3,1," "," ",2017
"152"," "," ","SOLTERO","F","CHILENO",26,"E","V"," ",1,"1",1,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",3,3,1,"-71.2080388.93E-4","-33.6970568.93E-4",2017
"153"," "," ","CASADO","F","CHILENO",25,"E","V"," ",1,"4",1,"0",0,3483273,0,0,0,0,0,0,0,0,1,"S","D",3,3,0,"-71.2118458.93E-4","-33.4961098.93E-4",2017
"154"," "," ","SOLTERO","F","CHILENO",25,"C3","V"," ",1,"3",1,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",3,3,1,"-70.6390998.93E-4","-33.4053738.93E-4",2017
"155"," "," ","SOLTERO","F","CHILENO",26,"SIN CLASIFICACION","V"," ",1,"1",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",5,5,2,"-71.1962058.93E-4","-33.7408918.93E-4",2017
"156"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",1,"1",1,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",3,3,0,"-71.2237858.93E-4","-33.6935658.93E-4",2017
"157"," "," ","SOLTERO","M","CHILENO",25,"C3","V"," ",2,"26",1,"0",0,2626666,1,0,0,0,0,0,0,0,0,"S","D",3,3,0,"-70.5848468.93E-4","-33.4928938.93E-4",2017
"158"," "," ","SOLTERO","F","CHILENO",25,"SIN CLASIFICACION","V"," ",2,"1",1,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",4,4,0,"-71.2110828.93E-4","-33.6830418.93E-4",2017
"159"," "," ","SOLTERO","F","CHILENO",25,"E","V"," ",2,"1",1,"0",0,4338000,0,0,0,1,0,0,0,0,1,"S","D",4,3,0,"-71.2291038.93E-4","-33.6845638.93E-4",2017
"160"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",1,"1",1,"0",0,1118333,0,0,0,0,0,0,0,0,1,"S","D",3,3,1,"-71.1962058.93E-4","-33.7408918.93E-4",2017
"161"," "," ","SOLTERO","F","CHILENO",25,"SIN CLASIFICACION","V"," ",1,"3",1,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",5,5,0,"-71.0353398.93E-4","-33.6668598.93E-4",2017
"162"," "," ","SOLTERO","F","CHILENO",25,"E","V"," ",1,"1",1,"0",0,0,0,0,0,0,1,5.94000005722046,1,0,0,"S","D",4,4,0,"-71.1962058.93E-4","-33.7408918.93E-4",2017
"163"," "," ","SOLTERO","M","CHILENO",25,"SIN CLASIFICACION","V"," ",1,"1",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",4,4,0,"-71.2242978.93E-4","-33.6855818.93E-4",2017
"164"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",1,"1",1,"0",0,0,2,0,0,1,0,0,0,0,1,"S","D",3,3,1,"-71.2271358.93E-4","-33.6830718.93E-4",2017
"165"," "," ","SOLTERO","F","CHILENO",25,"E","V"," ",2,"5",1,"0",0,2064000,0,0,0,1,0,0,0,0,1,"S","D",4,4,0,"-71.449898.93E-4","-33.9279868.93E-4",2017
"166"," "," ","SOLTERO","M","CHILENO",26,"SIN CLASIFICACION","V"," ",1,"12",0,"0",0,0,0,1,1,0,2,42.0099983215332,1,0,0,"S","D",3,3,0,"-71.3420648.93E-4","-34.3730518.93E-4",2017
"167"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",2,"1",1,"0",0,0,0,0,0,0,5,12.9399995803833,0,1,1,"S","D",4,4,0,"-71.1962058.93E-4","-33.7408918.93E-4",2017
"168"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",1,"5",0,"0",0,3658181,1,0,0,1,0,0,0,0,0,"S","D",4,4,0,"-71.4253238.93E-4","-33.0610358.93E-4",2017
"169"," "," ","SOLTERO","F","CHILENO",25,"SIN CLASIFICACION","V"," ",1,"1",1,"0",0,0,0,1,1,1,0,0,0,0,1,"S","D",3,3,1,"-71.1962058.93E-4","-33.7408918.93E-4",2017
"170"," "," ","SOLTERO","F","CHILENO",25,"E","V"," ",0,"0",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,0," "," ",2017
"171"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",1,"1",1,"0",0,1748333,0,0,0,1,0,0,0,0,1,"S","D",3,3,0,"-71.1962058.93E-4","-33.7408918.93E-4",2017
"172"," ","ENFERMERA(O)","SOLTERO","F","CHILENO",25,"C3","V"," ",1,"3",1,"0",0,3072000,1,1,1,1,0,0,0,0,0,"S","D",3,3,0,"-71.0353398.93E-4","-33.6668598.93E-4",2017
"173"," "," ","SOLTERO","F","CHILENO",26,"E","V"," ",1,"1",1,"0",0,0,0,0,0,0,0,0,0,0,0,"S","D",3,3,0,"-71.2327048.93E-4","-33.6781548.93E-4",2017
"174"," "," ","SOLTERO","F","CHILENO",25,"SIN CLASIFICACION","V"," ",0,"0",0,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",6,6,0," "," ",2017
"175"," "," ","SOLTERO","F","CHILENO",25,"E","V"," ",1,"1",1,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",4,4,0,"-71.2211918.93E-4","-33.6807598.93E-4",2017
"176"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",1,"1",1,"0",0,0,0,1,1,1,0,0,0,0,1,"S","D",4,4,0,"-71.2256558.93E-4","-33.6803898.93E-4",2017
"177"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",1,"1",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",5,5,0,"-71.2290888.93E-4","-33.6840868.93E-4",2017
"178"," "," ","SOLTERO","F","CHILENO",27,"SIN CLASIFICACION","V"," ",1,"4",1,"0",0,955625,0,0,0,1,0,0,0,0,1,"S","D",3,3,1,"-71.1236348.93E-4","-33.5206078.93E-4",2017
"179"," "," ","SOLTERO","M","CHILENO",25,"SIN CLASIFICACION","V"," ",2,"1",1,"0",0,0,0,0,0,0,1,6.90999984741211,1,0,0,"S","D",4,4,0,"-71.5936058.93E-4","-33.7408918.93E-4",2017
"180"," "," ","SOLTERO","F","CHILENO",26,"C3","V"," ",1,"2",0,"0",0,0,0,1,1,0,5,4.15999984741211,0,1,1,"S","D",1,1,0,"-71.5490958.93E-4","-33.0469138.93E-4",2017
"181"," "," ","SOLTERO","M","CHILENO",26,"SIN CLASIFICACION","V"," ",1,"1",1,"0",0,0,0,0,0,0,0,0,0,0,1,"S","D",3,3,1,"-71.2080388.93E-4","-33.6970568.93E-4",2017
"182"," "," ","SOLTERO","F","CHILENO",25,"E","V"," ",1,"1",0,"0",0,3280000,0,0,0,1,0,0,0,0,1,"S","D",5,5,0,"-71.5972068.93E-4","-33.5947348.93E-4",2017
"183"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",1,"1",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",4,4,0,"-71.1962058.93E-4","-33.7408918.93E-4",2017
"184"," "," ","SOLTERO","F","CHILENO",25,"E","V"," ",1,"1",1,"0",0,0,0,1,1,1,0,0,0,0,1,"S","D",4,3,0,"-71.2146918.93E-4","-33.6763088.93E-4",2017
"185"," "," ","SOLTERO","M","CHILENO",25,"SIN CLASIFICACION","V"," ",2,"1",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",4,4,0,"-71.1962058.93E-4","-33.7408918.93E-4",2017
"186"," "," ","SOLTERO","F","CHILENO",25,"D","V"," ",1,"1",1,"0",0,0,0,1,1,0,4,1.08000004291534,0,1,1,"S","D",3,3,0,"-71.2137918.93E-4","-33.6896718.93E-4",2017
"187"," "," ","SOLTERO","M","CHILENO",25,"SIN CLASIFICACION","V"," ",1,"1",1,"0",0,3466666,1,0,0,1,0,0,0,0,1,"S","D",3,3,0,"-71.1962058.93E-4","-33.7408918.93E-4",2017
"188"," "," ","SOLTERO","F","CHILENO",25,"D","V"," ",0,"0",0,"0",0,2750625,1,0,0,1,0,0,0,0,1,"S","D",4,4,0," "," ",2017
"189"," "," ","SOLTERO","F","CHILENO",25,"D","V"," ",0,"0",0,"0",0,1368888,0,1,1,1,0,0,0,0,1,"S","D",3,3,0," "," ",2017
"190"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",2,"1",1,"0",0,0,0,1,1,0,0,0,0,0,0,"S","D",3,3,0,"-71.2343298.93E-4","-33.6959388.93E-4",2017
"191"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",1,"1",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",4,4,0,"-71.1962058.93E-4","-33.7408918.93E-4",2017
"192"," "," ","SOLTERO","F","CHILENO",25,"ABC1","V"," ",5,"1",1,"0",0,0,1,2,1,0,1,20.7399997711182,0,1,0,"S","D",3,3,0,"-71.2246558.93E-4","-33.7408918.93E-4",2017
"193"," "," ","SOLTERO","F","CHILENO",25,"D","V"," ",1,"5",1,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",5,5,0,"-71.449898.93E-4","-33.9279868.93E-4",2017
"194"," "," ","SOLTERO","F","CHILENO",25,"SIN CLASIFICACION","V"," ",1,"5",1,"0",0,0,0,1,1,1,0,0,0,0,1,"S","D",5,5,0,"-71.449898.93E-4","-33.9279868.93E-4",2017
"195"," "," ","SOLTERO","M","CHILENO",25,"C3","V"," ",2,"1",1,"0",0,626250,2,1,1,1,0,0,0,0,0,"S","D",5,5,0,"-71.2015618.93E-4","-33.7408918.93E-4",2017
"196"," "," ","SOLTERO","M","CHILENO",25,"C3","V"," ",1,"1",1,"0",0,1351428,0,1,1,1,0,0,0,0,0,"S","D",3,3,0,"-71.1962058.93E-4","-33.7408918.93E-4",2017
"197"," "," ","SOLTERO","F","CHILENO",25,"SIN CLASIFICACION","V"," ",1,"1",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,0,"-71.1962058.93E-4","-33.7408918.93E-4",2017
"198"," "," ","SOLTERO","M","CHILENO",25,"SIN CLASIFICACION","V"," ",1,"1",1,"0",0,0,0,0,0,0,0,0,0,0,0,"S","D",5,5,0,"-71.185418.93E-4","-33.6777958.93E-4",2017
"199"," "," ","SOLTERO","M","CHILENO",25,"SIN CLASIFICACION","V"," ",2,"1",1,"0",0,0,0,0,0,0,0,0,0,0,1,"S","D",4,4,0,"-71.1962058.93E-4","-33.7408918.93E-4",2017
"200"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",1,"1",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",4,4,0,"-71.2320798.93E-4","-33.6825078.93E-4",2017
"201"," "," ","SOLTERO","M","CHILENO",25,"D","V"," ",0,"0",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",4,4,0," "," ",2017
"202"," "," ","SOLTERO","M","CHILENO",25,"D","V"," ",3,"1",1,"0",0,0,0,1,1,1,0,0,0,0,1,"S","D",4,4,0,"-71.2254718.93E-4","-33.680298.93E-4",2017
"203"," "," ","SOLTERO","F","CHILENO",25,"ABC1","V"," ",2,"3",1,"0",0,0,0,1,1,0,1,2.52999997138977,0,1,0,"S","D",3,3,1,"-71.1269688.93E-4","-33.4061328.93E-4",2017
"204"," "," ","SOLTERO","F","CHILENO",25,"C3","V"," ",0,"0",0,"0",0,4025000,1,1,1,1,0,0,0,0,0,"S","D",1,1,0," "," ",2017
"205"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",1,"4",1,"0",0,4338000,0,0,0,1,0,0,0,0,1,"S","D",1,1,0,"-71.2118458.93E-4","-33.4961098.93E-4",2017
"206"," "," ","SOLTERO","M","CHILENO",26,"E","V"," ",1,"5",0,"0",0,0,0,0,0,0,5,88.5299987792969,1,1,1,"S","D",3,2,0,"-71.8312848.93E-4","-36.1403398.93E-4",2017
"207"," "," ","SOLTERO","M","CHILENO",26,"E","V"," ",1,"5",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",5,4,0,"-71.6524588.93E-4","-36.2610748.93E-4",2017
"208"," "," ","SOLTERO","M","CHILENO",26,"E","V"," ",1,"5",0,"0",0,5168615,3,0,0,1,0,0,0,0,0,"S","D",3,3,0,"-71.6524588.93E-4","-36.2610748.93E-4",2017
"209"," "," ","SOLTERO","M","CHILENO",26,"SIN CLASIFICACION","V"," ",1,"27",1,"0",0,0,0,0,0,0,0,0,0,0,0,"S","D",3,3,0,"-70.528038.93E-4","-33.4845588.93E-4",2017
"210"," "," ","SOLTERO","M","CHILENO",26,"E","V"," ",1,"5",0,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",4,4,0,"-71.6524588.93E-4","-36.2610748.93E-4",2017
"211"," "," ","SOLTERO","F","CHILENO",26,"E","V"," ",1,"5",0,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",5,5,0,"-71.8180928.93E-4","-36.1403248.93E-4",2017
"212"," "," ","SOLTERO","M","CHILENO",26,"E","V"," ",1,"5",0,"0",0,980000,0,0,0,0,2,0.839999973773956,0,1,0,"S","D",3,3,1,"-71.6524588.93E-4","-36.2610748.93E-4",2017
"213"," "," ","CASADO","F","CHILENO",26,"D","V"," ",1,"6",0,"0",0,4130909,0,1,1,0,5,2.41000008583069,0,1,0,"S","D",3,3,1,"-71.835198.93E-4","-36.0009618.93E-4",2017
"214"," "," ","CASADO","M","CHILENO",26,"E","V"," ",1,"6",0,"0",0,1164166,0,0,0,0,14,30.9899997711182,1,0,0,"S","D",4,4,2,"-71.835198.93E-4","-36.0009618.93E-4",2017
"215"," "," ","SOLTERO","M","CHILENO",26,"C3","V"," ",1,"3",1,"0",0,1843047,1,0,0,1,0,0,0,0,0,"S","D",3,3,1,"-70.6538478.93E-4","-33.3854378.93E-4",2017
"216"," "," ","SOLTERO","F","CHILENO",26,"D","V"," ",2,"1",0,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",4,4,0,"-71.5656288.93E-4","-33.0653618.93E-4",2017
"217"," "," ","SOLTERO","M","CHILENO",26,"E","V"," ",1,"5",0,"0",0,0,0,0,0,0,0,0,0,0,0,"S","D",5,4,0,"-71.8211298.93E-4","-36.1354268.93E-4",2017
"218"," "," ","CASADO","M","CHILENO",26,"C3","V"," ",1,"6",0,"0",0,2140475,2,0,0,1,0,0,0,0,1,"S","D",2,2,0,"-71.835198.93E-4","-36.0009618.93E-4",2017
"219"," "," ","CASADO","M","CHILENO",26,"E","V"," ",1,"6",0,"0",0,626666,0,0,0,0,0,0,0,0,0,"S","D",3,3,1,"-71.835198.93E-4","-36.0009618.93E-4",2017
"220"," "," ","CASADO","F","CHILENO",26,"E","V"," ",2,"24",1,"0",0,0,0,0,0,0,0,0,0,0,0,"S","D",4,4,2,"-70.6224378.93E-4","-33.6133698.93E-4",2017
"221"," "," ","SOLTERO","M","CHILENO",26,"SIN CLASIFICACION","V"," ",1,"2",0,"0",0,1176666,0,0,0,1,0,0,0,0,0,"S","D",4,3,0,"-70.9801718.93E-4","-34.753098.93E-4",2017
"222"," "," ","SOLTERO","M","CHILENO",26,"C3","V"," ",1,"6",0,"0",0,1411666,1,0,0,1,0,0,0,0,0,"S","D",4,4,0,"-71.759278.93E-4","-36.0530368.93E-4",2017
"223"," "," ","SOLTERO","F","CHILENO",26,"D","V"," ",1,"5",0,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",4,4,0,"-71.8258218.93E-4","-36.1470228.93E-4",2017
"224"," "," ","SOLTERO","M","CHILENO",26,"E","V"," ",1,"5",0,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",6,6,0,"-71.6524588.93E-4","-36.2610748.93E-4",2017
"225"," "," ","SOLTERO","M","CHILENO",26,"E","V"," ",2,"5",0,"0",0,7587726,0,0,0,1,0,0,0,0,1,"S","D",3,3,1,"-71.8211298.93E-4","-36.1354268.93E-4",2017
"226"," "," ","SOLTERO","M","CHILENO",26,"E","V"," ",1,"5",0,"0",0,4493333,0,1,1,0,3,122.629997253418,1,1,1,"S","D",5,5,0,"-71.8345798.93E-4","-36.1504028.93E-4",2017
"227"," "," ","SOLTERO","M","CHILENO",26,"E","V"," ",1,"6",0,"0",0,571428,1,0,0,1,0,0,0,0,0,"S","D",4,4,0,"-71.835198.93E-4","-36.0009618.93E-4",2017
"228"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",1,"6",0,"0",0,1046666,1,0,0,1,0,0,0,0,0,"S","D",5,5,0,"-71.835198.93E-4","-36.0009618.93E-4",2017
"229"," "," ","SOLTERO","M","CHILENO",26,"SIN CLASIFICACION","V"," ",1,"6",0,"0",0,0,0,1,1,1,0,0,0,0,1,"S","D",4,4,0,"-71.835198.93E-4","-36.0009618.93E-4",2017
"230"," "," ","SOLTERO","F","CHILENO",25,"D","V"," ",1,"5",0,"0",0,0,0,1,1,0,2,5.44000005722046,1,0,1,"S","D",3,3,0,"-71.8425528.93E-4","-36.1447118.93E-4",2017
"231"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",1,"6",0,"0",0,910000,1,0,0,1,0,0,0,0,1,"S","D",5,5,0,"-71.835198.93E-4","-36.0009618.93E-4",2017
"232"," "," ","SOLTERO","F","CHILENO",25,"SIN CLASIFICACION","V"," ",1,"2",0,"0",0,0,0,4,2,0,4,2.24000000953674,0,1,0,"S","D",4,4,0,"-71.5059438.93E-4","-32.9881528.93E-4",2017
"233"," "," ","SOLTERO","M","CHILENO",25,"SIN CLASIFICACION","V"," ",1,"7",0,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",4,4,0,"-71.439248.93E-4","-33.3171168.93E-4",2017
"234"," "," ","SOLTERO","F","CHILENO",25,"C3","V"," ",1,"1",1,"0",0,3705000,1,0,0,1,0,0,0,0,0,"S","D",3,3,1,"-70.6387028.93E-4","-33.4636698.93E-4",2017
"235"," "," ","SOLTERO","M","CHILENO",26,"E","V"," ",1,"5",0,"0",0,2922857,0,0,0,0,0,0,0,0,1,"S","D",5,5,0,"-71.8167348.93E-4","-36.1293078.93E-4",2017
"236"," "," ","SOLTERO","M","CHILENO",26,"SIN CLASIFICACION","V"," ",1,"5",0,"0",0,1206666,1,0,0,1,0,0,0,0,0,"S","D",1,1,0,"-71.6524588.93E-4","-36.2610748.93E-4",2017
"237"," "," ","SOLTERO","F","CHILENO",25,"SIN CLASIFICACION","V"," ",1,"6",0,"0",0,0,0,0,0,0,0,0,0,0,0,"S","D",5,5,0,"-71.835198.93E-4","-36.0009618.93E-4",2017
"238"," "," ","SOLTERO","M","CHILENO",25,"D","V"," ",0,"0",0,"0",0,1326428,1,0,0,0,0,0,0,0,0,"S","D",5,5,0," "," ",2017
"239"," "," ","SOLTERO","M","CHILENO",25,"SIN CLASIFICACION","V"," ",1,"5",0,"0",0,0,0,1,1,0,1,0.569999992847443,0,1,0,"S","D",5,5,0,"-71.8146368.93E-4","-36.143628.93E-4",2017
"240"," "," ","CASADO","F","CHILENO",25,"D","V"," ",2,"12",1,"0",0,0,0,0,0,0,0,0,0,0,0,"S","D",3,3,1,"-70.7131818.93E-4","-33.4438978.93E-4",2017
"241"," "," ","SOLTERO","M","CHILENO",25,"SIN CLASIFICACION","V"," ",1,"4",1,"0",0,0,0,0,0,0,1,6.48000001907349,1,0,1,"S","D",5,5,0," "," ",2017
"242"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",1,"6",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",6,6,0,"-71.835198.93E-4","-36.0009618.93E-4",2017
"243"," "," ","SOLTERO","M","CHILENO",26,"C3","V"," ",1,"1",0,"0",0,1460000,1,0,0,1,0,0,0,0,0,"S","D",3,3,0,"-71.9136058.93E-4","-34.3948978.93E-4",2017
"244"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",1,"5",0,"0",0,0,0,0,0,0,13,38.4000015258789,1,0,1,"S","D",3,3,0,"-71.8346638.93E-4","-36.1512838.93E-4",2017
"245"," "," ","SOLTERO","M","CHILENO",25,"C3","V"," ",2,"1",0,"0",0,1784000,0,0,0,1,0,0,0,0,1,"S","D",4,4,0,"-72.1087198.93E-4","-36.602078.93E-4",2017
"246"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",1,"5",0,"0",0,0,0,1,1,0,0,0,0,0,0,"S","D",4,4,0,"-71.8211298.93E-4","-36.1354268.93E-4",2017
"247"," "," ","SOLTERO","M","CHILENO",25,"D","V"," ",1,"3",0,"0",0,3182777,2,0,0,1,0,0,0,0,0,"S","D",3,3,1,"-71.8961418.93E-4","-36.3017128.93E-4",2017
"248"," "," ","SOLTERO","M","CHILENO",25,"E","V"," ",1,"5",0,"0",0,1614000,0,0,0,1,0,0,0,0,1,"S","D",3,3,1,"-71.8325128.93E-4","-36.136948.93E-4",2017
"249"," "," ","SOLTERO","F","CHILENO",25,"SIN CLASIFICACION","V"," ",1,"13",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",4,3,0,"-70.8101588.93E-4","-33.5070198.93E-4",2017
"250"," "," ","SOLTERO","F","CHILENO",25,"E","V"," ",1,"5",0,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",4,4,0,"-71.6524588.93E-4","-36.2610748.93E-4",2017
"251"," ","NUTRICIONISTA","SOLTERO","F","CHILENO",25,"D","V"," ",1,"6",0,"0",0,0,0,1,1,1,0,0,0,0,1,"S","D",1,1,0,"-71.835198.93E-4","-36.0009618.93E-4",2017
"252"," "," ","SOLTERO","M","CHILENO",25,"SIN CLASIFICACION","V"," ",1,"6",0,"0",0,1665000,0,2,2,0,4,12.6700000762939,1,1,0,"S","D",3,2,0,"-71.835198.93E-4","-36.0009618.93E-4",2017
"253"," "," ","SOLTERO","F","CHILENO",25,"D","V"," ",1,"5",0,"0",0,0,0,0,0,0,0,0,0,0,0,"S","D",4,4,0,"-71.8363728.93E-4","-36.1498798.93E-4",2017
